Frame,lane1 X,lane1 Y,lane1 Z,lane1 pitch,lane1 yaw,lane1 roll,lane2 X,lane2 Y,lane2 Z,lane2 pitch,lane2 yaw,lane2 roll,lane3 X,lane3 Y,lane3 Z,lane3 pitch,lane3 yaw,lane3 roll,lane4 X,lane4 Y,lane4 Z,lane4 pitch,lane4 yaw,lane4 roll
793,-155.655029296875,410.3595275878906,0.03583625704050064,0.04100162163376808,167.32041931152344,-0.3942260444164276,-164.13206481933594,408.4735107421875,0.035842131823301315,0.0405849814414978,169.6868133544922,-0.4009093642234802,-171.8851318359375,406.22711181640625,0.035845182836055756,0.040093209594488144,171.89889526367188,-0.4077453017234802,-179.0555877685547,403.52642822265625,0.03584926575422287,0.03939652815461159,173.99722290039062,-0.41564929485321045
794,-156.34323120117188,410.5123596191406,0.03583713620901108,0.04093332216143608,167.52923583984375,-0.3940734565258026,-164.82662963867188,408.5978698730469,0.03584262728691101,0.04052351042628288,169.89920043945312,-0.400787353515625,-172.5843963623047,406.3245544433594,0.035845909267663956,0.040031734853982925,172.11508178710938,-0.4078063368797302,-179.7582244873047,403.5982666015625,0.03584987670183182,0.03933505713939667,174.21754455566406,-0.4155273139476776
795,-157.03207397460938,410.6627197265625,0.03583759069442749,0.04086501896381378,167.73793029785156,-0.3939208686351776,-165.521728515625,408.71966552734375,0.03584316000342369,0.04046203941106796,170.11138916015625,-0.400604248046875,-173.2841033935547,406.41943359375,0.03584655746817589,0.039963435381650925,172.33128356933594,-0.407806396484375,-180.4612274169922,403.6673889160156,0.035850640386343,0.03927358612418175,174.43785095214844,-0.4155578315258026
796,-157.72157287597656,410.81060791015625,0.035838279873132706,0.04079671949148178,167.94651794433594,-0.3937682807445526,-166.21737670898438,408.83892822265625,0.03584396466612816,0.04040056839585304,170.32363891601562,-0.4006652235984802,-173.98423767089844,406.5116271972656,0.035846974700689316,0.039901964366436005,172.54750061035156,-0.407867431640625,-181.16456604003906,403.7337341308594,0.03585121035575867,0.03921211510896683,174.65835571289062,-0.4157409369945526
797,-158.41168212890625,410.9559631347656,0.03583923354744911,0.04072841629385948,168.15513610839844,-0.3937377631664276,-166.91351318359375,408.95562744140625,0.03584453463554382,0.040339093655347824,170.535888671875,-0.4006347954273224,-174.68479919433594,406.6011962890625,0.0358477383852005,0.039840489625930786,172.7637176513672,-0.40783682465553284,-181.86822509765625,403.7974548339844,0.03585166856646538,0.03915064036846161,174.8787384033203,-0.4156799018383026
798,-159.10238647460938,411.09881591796875,0.03583976626396179,0.04066011309623718,168.36376953125,-0.3937072157859802,-167.61016845703125,409.0697326660156,0.03584522008895874,0.040277622640132904,170.748046875,-0.4005737006664276,-175.38577270507812,406.6881408691406,0.035848312079906464,0.039785850793123245,172.9799346923828,-0.40789794921875,-182.5721893310547,403.85845947265625,0.035852354019880295,0.03909600153565407,175.0990447998047,-0.41571044921875
799,-159.793701171875,411.2392578125,0.035840604454278946,0.04059181362390518,168.5723419189453,-0.39361563324928284,-168.3073272705078,409.1812438964844,0.03584594652056694,0.040216151624917984,170.96034240722656,-0.4006957709789276,-176.08714294433594,406.7724609375,0.035849034786224365,0.039731208235025406,173.19613647460938,-0.4078978896141052,-183.2764434814453,403.9167785644531,0.03585284948348999,0.03903453052043915,175.31956481933594,-0.4158935248851776
800,-160.48561096191406,411.3771057128906,0.03584129363298416,0.04053033888339996,168.78079223632812,-0.39349353313446045,-169.0049591064453,409.2901916503906,0.03584655746817589,0.040154680609703064,171.17263793945312,-0.400665283203125,-176.78890991210938,406.8541259765625,0.03584972396492958,0.039676565676927567,173.4123992919922,-0.407989501953125,-183.98098754882812,403.972412109375,0.035853803157806396,0.03897988796234131,175.53990173339844,-0.4158020317554474
801,-161.1781005859375,411.512451171875,0.03584197908639908,0.04046203941106796,168.9893798828125,-0.3935546576976776,-169.70306396484375,409.3966369628906,0.03584732115268707,0.040093209594488144,171.3848114013672,-0.4005737006664276,-177.49105834960938,406.93316650390625,0.035850293934345245,0.039615094661712646,173.628662109375,-0.407989501953125,-184.6858367919922,404.0252990722656,0.035854071378707886,0.03892524540424347,175.76034545898438,-0.41595458984375
802,-161.87115478515625,411.6453552246094,0.035842664539813995,0.04040056839585304,169.19790649414062,-0.3935241401195526,-170.40164184570312,409.5004577636719,0.0358477383852005,0.040031734853982925,171.5970458984375,-0.4006957411766052,-178.19357299804688,407.0095520019531,0.03585078939795494,0.03956045210361481,173.84494018554688,-0.4080809950828552,-185.39093017578125,404.0755310058594,0.035854604095220566,0.03887060284614563,175.98007202148438,-0.4153441786766052
803,-162.56478881835938,411.77569580078125,0.03584335371851921,0.040339093655347824,169.40638732910156,-0.39349365234375,-171.1006622314453,409.6017150878906,0.0358484648168087,0.039977096021175385,171.80929565429688,-0.400726318359375,-178.8964385986328,407.08331298828125,0.03585132583975792,0.039505813270807266,174.06121826171875,-0.40808096528053284,-186.09628295898438,404.1231689453125,0.0358547568321228,0.03882962465286255,176.19740295410156,-0.4133300483226776
804,-163.2589569091797,411.9035949707031,0.03584407642483711,0.040277622640132904,169.61492919921875,-0.3935241103172302,-171.80014038085938,409.70037841796875,0.03584907576441765,0.039915625005960464,172.02169799804688,-0.4009093642234802,-179.59962463378906,407.1544494628906,0.035852011293172836,0.03945117071270943,174.27749633789062,-0.408172607421875,-186.80189514160156,404.1681823730469,0.03585498780012131,0.03880230337381363,176.410888671875,-0.40997305512428284
805,-163.95364379882812,412.0289001464844,0.0358448401093483,0.040216151624917984,169.8235626220703,-0.3935851454734802,-172.50006103515625,409.7964782714844,0.03584972396492958,0.039860982447862625,172.23411560058594,-0.400909423828125,-180.30316162109375,407.2229309082031,0.035852547734975815,0.03939652815461159,174.49383544921875,-0.40823355317115784,-187.50770568847656,404.2107238769531,0.03585517778992653,0.03878864273428917,176.6190643310547,-0.4051818251609802
806,-164.64886474609375,412.1517333984375,0.03584537282586098,0.040154680609703064,170.03224182128906,-0.3936156928539276,-173.2003936767578,409.88995361328125,0.03585052490234375,0.039806339889764786,172.44635009765625,-0.4008483588695526,-181.0070037841797,407.2886962890625,0.035853270441293716,0.03934188932180405,174.7102508544922,-0.408355712890625,-188.2137451171875,404.250732421875,0.03585517778992653,0.03878181055188179,176.8217315673828,-0.3999023735523224
807,-165.34461975097656,412.27203369140625,0.035845983773469925,0.040093209594488144,170.2407989501953,-0.393585205078125,-173.901123046875,409.9808349609375,0.03585094213485718,0.039751697331666946,172.6587371826172,-0.4010315239429474,-181.711181640625,407.35186767578125,0.03585376590490341,0.03928724676370621,174.92665100097656,-0.408416748046875,-188.9199981689453,404.28839111328125,0.035855140537023544,0.03878181055188179,177.0183563232422,-0.3936462700366974
808,-166.0409393310547,412.38983154296875,0.03584659472107887,0.040031734853982925,170.44927978515625,-0.39355459809303284,-174.602294921875,410.0692138671875,0.03585174307227135,0.039697058498859406,172.87109375,-0.4010314345359802,-182.41566467285156,407.41241455078125,0.035854414105415344,0.03923260420560837,175.14308166503906,-0.4085082411766052,-189.62646484375,404.3236999511719,0.03585502505302429,0.03879547119140625,177.20846557617188,-0.3864745497703552
809,-166.7377166748047,412.50506591796875,0.03584720566868782,0.039963435381650925,170.65769958496094,-0.393524169921875,-175.30386352539062,410.1549377441406,0.035852089524269104,0.039642415940761566,173.0833282470703,-0.4009703993797302,-183.12042236328125,407.47021484375,0.0358547568321228,0.03917796164751053,175.3594512939453,-0.40853872895240784,-190.33311462402344,404.35675048828125,0.03585471957921982,0.03880913183093071,177.3917694091797,-0.3784789443016052
810,-167.4349822998047,412.6177978515625,0.03584808111190796,0.039901964366436005,170.86619567871094,-0.3936462700366974,-176.00579833984375,410.2380676269531,0.03585265949368477,0.03958777338266373,173.2957000732422,-0.40115347504615784,-183.8254852294922,407.5254211425781,0.035855408757925034,0.03912332281470299,175.57589721679688,-0.4086608290672302,-191.03990173339844,404.3877258300781,0.0358547568321228,0.03882962465286255,177.56724548339844,-0.3689879775047302
811,-168.1327362060547,412.7279968261719,0.03584858030080795,0.039840489625930786,171.07470703125,-0.393646240234375,-176.70811462402344,410.31866455078125,0.03585357591509819,0.039533134549856186,173.5081024169922,-0.40121451020240784,-184.53077697753906,407.5780029296875,0.03585601598024368,0.03906868025660515,175.7923583984375,-0.40869140625,-191.74685668945312,404.41650390625,0.035854414105415344,0.03885011374950409,177.73631286621094,-0.36019888520240784
812,-169.52964782714844,412.94085693359375,0.03584987670183182,0.039731208235025406,171.4916534423828,-0.3936767280101776,-178.11386108398438,410.47198486328125,0.03585430234670639,0.03942384943366051,173.93319702148438,-0.40142822265625,-185.94216918945312,407.67523193359375,0.03585696965456009,0.03897988796234131,176.22235107421875,-0.4067382514476776,-193.16122436523438,404.4682312011719,0.0358540341258049,0.03889792412519455,178.053466796875,-0.33929434418678284
813,-170.22879028320312,413.04351806640625,0.03585037216544151,0.039676565676927567,171.7002410888672,-0.3937988579273224,-178.8172149658203,410.5447082519531,0.03585502505302429,0.03936920687556267,174.14561462402344,-0.4013671278953552,-186.648193359375,407.7200012207031,0.03585701063275337,0.03895256668329239,176.43252563476562,-0.403411865234375,-193.86862182617188,404.4912414550781,0.03585410863161087,0.03892524540424347,178.20181274414062,-0.32916259765625
814,-170.9283905029297,413.1435852050781,0.03585086762905121,0.039615094661712646,171.90878295898438,-0.3938293159008026,-179.52093505859375,410.6148681640625,0.03585555776953697,0.03931456804275513,174.35816955566406,-0.4015502333641052,-187.35446166992188,407.7622985839844,0.03585681691765785,0.03893890604376793,176.6376495361328,-0.39889514446258545,-194.57614135742188,404.512451171875,0.03585376590490341,0.03895256668329239,178.3426971435547,-0.3173522353172302
815,-171.62838745117188,413.2411193847656,0.035851553082466125,0.03956045210361481,172.11734008789062,-0.39385986328125,-180.22496032714844,410.6824645996094,0.0358562096953392,0.03925992548465729,174.57073974609375,-0.4015808403491974,-188.0609588623047,407.80218505859375,0.03585701063275337,0.03893890604376793,176.83705139160156,-0.3934326171875,-195.28378295898438,404.5320739746094,0.03585357591509819,0.03897305577993393,178.4764862060547,-0.30572500824928284
816,-172.32882690429688,413.33612060546875,0.03585220128297806,0.039505813270807266,172.32586669921875,-0.3938598334789276,-180.92929077148438,410.74737548828125,0.03585651144385338,0.03921211510896683,174.7831573486328,-0.4015502333641052,-188.7676544189453,407.8397216796875,0.03585681691765785,0.03894573822617531,177.03018188476562,-0.387115478515625,-195.9915313720703,404.5500183105469,0.03585342317819595,0.03899354860186577,178.6038055419922,-0.2942504584789276
817,-173.02967834472656,413.4286193847656,0.03585284948348999,0.03945117071270943,172.5344696044922,-0.3939819037914276,-181.63392639160156,410.8097229003906,0.035857200622558594,0.03915747255086899,174.99598693847656,-0.4019775092601776,-189.4745330810547,407.875,0.035856857895851135,0.03895939514040947,177.21676635742188,-0.3799743056297302,-196.6994171142578,404.5665283203125,0.0358533076941967,0.03901403769850731,178.72491455078125,-0.2827453017234802
818,-173.73092651367188,413.5185546875,0.0358533076941967,0.03939652815461159,172.74310302734375,-0.3940430283546448,-182.3388671875,410.86944580078125,0.03585761785507202,0.03910282999277115,175.2089080810547,-0.40206900238990784,-190.1815643310547,407.9079895019531,0.03585643693804741,0.03897305577993393,177.39654541015625,-0.3720397353172302,-197.40737915039062,404.5815124511719,0.03585319593548775,0.03902769833803177,178.8399200439453,-0.27120962738990784
819,-174.4325714111328,413.60595703125,0.035853881388902664,0.03934188932180405,172.95169067382812,-0.3940734565258026,-183.04403686523438,410.9265441894531,0.035858459770679474,0.03904819115996361,175.42189025878906,-0.4022521376609802,-190.88876342773438,407.93890380859375,0.035856399685144424,0.03899354860186577,177.56942749023438,-0.3634033203125,-198.11544799804688,404.5951843261719,0.035853080451488495,0.03904135897755623,178.94769287109375,-0.258575439453125
820,-175.13461303710938,413.6907958984375,0.03585464507341385,0.03928724676370621,173.1602783203125,-0.39410388469696045,-183.74952697753906,410.9810485839844,0.03585883975028992,0.03900037705898285,175.634765625,-0.40222159028053284,-191.59613037109375,407.9676818847656,0.035856131464242935,0.03902086988091469,177.73532104492188,-0.3540953993797302,-198.8236083984375,404.60748291015625,0.03585269674658775,0.03904819115996361,179.050537109375,-0.24792475998401642
821,-175.8369903564453,413.7730712890625,0.03585495054721832,0.03923260420560837,173.36892700195312,-0.39422598481178284,-184.4552764892578,411.0329284667969,0.035859450697898865,0.03895256668329239,175.84747314453125,-0.4021606147289276,-192.3036346435547,407.99456787109375,0.0358559787273407,0.03904135897755623,177.8942413330078,-0.34423828125,-199.53184509277344,404.61859130859375,0.035852812230587006,0.03905501961708069,179.14846801757812,-0.2370300143957138
822,-176.5397491455078,413.85284423828125,0.035855598747730255,0.03917796164751053,173.57763671875,-0.39431753754615784,-185.16123962402344,411.08221435546875,0.03585967794060707,0.03890475630760193,176.05963134765625,-0.4017944037914276,-193.01129150390625,408.01959228515625,0.03585563600063324,0.03907550871372223,178.0448760986328,-0.33270254731178284,-200.2401885986328,404.6285095214844,0.03585304319858551,0.03906184807419777,179.240966796875,-0.2259521484375
823,-177.2428436279297,413.92999267578125,0.035856399685144424,0.03912332281470299,173.78634643554688,-0.3943481743335724,-185.86746215820312,411.12896728515625,0.035859908908605576,0.03887060284614563,176.27001953125,-0.4002990126609802,-193.71905517578125,408.0427551269531,0.035855673253536224,0.03909600153565407,178.18946838378906,-0.3227538466453552,-200.9486083984375,404.6374206542969,0.03585300222039223,0.03906184807419777,179.32815551757812,-0.21496577560901642
824,-177.94630432128906,414.004638671875,0.03585681691765785,0.03906868025660515,173.9949951171875,-0.3943786025047302,-186.57388305664062,411.1732177734375,0.03586013615131378,0.03884328529238701,176.47686767578125,-0.39730823040008545,-194.4269561767578,408.0642395019531,0.035855330526828766,0.03912332281470299,178.3265838623047,-0.3108825087547302,-201.65708923339844,404.6452331542969,0.03585292771458626,0.03906184807419777,179.40890502929688,-0.20312495529651642
825,-178.6500701904297,414.0767517089844,0.035857122391462326,0.03902086988091469,174.2037811279297,-0.3945007622241974,-187.2805633544922,411.2149963378906,0.03586013615131378,0.03882962465286255,176.67947387695312,-0.3934631049633026,-195.1349639892578,408.0841064453125,0.0358552560210228,0.03915064036846161,178.4565887451172,-0.2992248237133026,-202.36566162109375,404.652099609375,0.035853154957294464,0.03906184807419777,179.48439025878906,-0.192413330078125
826,-179.3541717529297,414.146240234375,0.03585769608616829,0.03896622732281685,174.4125518798828,-0.3945617973804474,-187.98741149902344,411.25439453125,0.03586028888821602,0.03882962465286255,176.876953125,-0.3885803520679474,-195.84307861328125,408.1023864746094,0.03585498780012131,0.03917113319039345,178.58029174804688,-0.2878112494945526,-203.07431030273438,404.6580810546875,0.035853270441293716,0.03905501961708069,179.55535888671875,-0.1823730617761612
827,-180.05859375,414.2132263183594,0.035858117043972015,0.03891158476471901,174.621337890625,-0.3946227431297302,-188.69447326660156,411.2914733886719,0.0358600988984108,0.03883645310997963,177.06800842285156,-0.3822020888328552,-196.55130004882812,408.1191711425781,0.03585495054721832,0.03919162228703499,178.69781494140625,-0.2763366997241974,-203.7830352783203,404.66314697265625,0.035853154957294464,0.03904135897755623,179.62210083007812,-0.1726379245519638
828,-180.76329040527344,414.2776184082031,0.03585895523428917,0.03886377438902855,174.83010864257812,-0.3946532607078552,-189.4016876220703,411.32623291015625,0.0358600988984108,0.03884328529238701,177.2532958984375,-0.37588492035865784,-197.2596435546875,408.134521484375,0.03585464507341385,0.03921211510896683,178.80934143066406,-0.26483145356178284,-204.49180603027344,404.66741943359375,0.035853613168001175,0.03902769833803177,179.68475341796875,-0.1631774753332138
829,-181.46832275390625,414.3394470214844,0.03585922345519066,0.03881596401333809,175.03895568847656,-0.3948059678077698,-190.10911560058594,411.3587646484375,0.03585987165570259,0.03886377438902855,177.43247985839844,-0.3686828017234802,-197.96804809570312,408.1485595703125,0.03585456684231758,0.03922577574849129,178.9149627685547,-0.25332632660865784,-205.20068359375,404.67095947265625,0.03585346043109894,0.03901403769850731,179.74337768554688,-0.1539306491613388
830,-182.173583984375,414.39874267578125,0.03585983067750931,0.03876814991235733,175.2478485107422,-0.3948669135570526,-190.81668090820312,411.3892517089844,0.03585967794060707,0.03888426348567009,177.6041717529297,-0.35977163910865784,-198.6765594482422,408.1613464355469,0.035854604095220566,0.03923943638801575,179.01486206054688,-0.2419128268957138,-205.90960693359375,404.673828125,0.035853881388902664,0.03899354860186577,179.79815673828125,-0.1449889838695526
831,-182.879150390625,414.4554443359375,0.03586013615131378,0.03872033953666687,175.4567108154297,-0.3948974609375,-191.52438354492188,411.4176330566406,0.03585967794060707,0.03890475630760193,177.7696990966797,-0.3515014350414276,-199.38514709472656,408.1729736328125,0.03585449233651161,0.03924626484513283,179.10914611816406,-0.23062124848365784,-206.6186065673828,404.6760559082031,0.03585384413599968,0.03897305577993393,179.8491973876953,-0.1363525092601776
832,-183.58497619628906,414.5095520019531,0.03586067259311676,0.03867252916097641,175.66552734375,-0.39492788910865784,-192.23223876953125,411.4441223144531,0.03585929796099663,0.03893207758665085,177.92794799804688,-0.34152209758758545,-200.09384155273438,408.1833801269531,0.035854339599609375,0.03925309330224991,179.19802856445312,-0.2195434421300888,-207.32765197753906,404.6776428222656,0.0358540341258049,0.03894573822617531,179.8966522216797,-0.1280822455883026
833,-184.29104614257812,414.5611572265625,0.035861242562532425,0.03862471878528595,175.8744354248047,-0.39508047699928284,-192.9402313232422,411.46868896484375,0.035858992487192154,0.03895939514040947,178.07907104492188,-0.3313903212547302,-200.80259704589844,408.19281005859375,0.03585437685251236,0.03925309330224991,179.28170776367188,-0.2087097018957138,-208.03677368164062,404.6787109375,0.035854604095220566,0.03892524540424347,179.94073486328125,-0.12014766037464142
834,-184.9973602294922,414.6101989746094,0.03586166352033615,0.03857690468430519,176.08309936523438,-0.39489737153053284,-193.64833068847656,411.4914855957031,0.035859107971191406,0.03898671641945839,178.22364807128906,-0.3211059272289276,-201.5114288330078,408.2012023925781,0.03585449233651161,0.03925309330224991,179.36032104492188,-0.198089599609375,-208.74595642089844,404.67919921875,0.03585456684231758,0.03889792412519455,179.98155212402344,-0.11248775571584702
835,-185.7039031982422,414.6566162109375,0.03586212173104286,0.03854275494813919,176.2901611328125,-0.3935851752758026,-194.35655212402344,411.512451171875,0.03585876524448395,0.03900720924139023,178.3617706298828,-0.3105773627758026,-202.22035217285156,408.2086486816406,0.03585445508360863,0.03925309330224991,179.43408203125,-0.1877136081457138,-209.45518493652344,404.67926025390625,0.035854872316122055,0.03887060284614563,-179.980712890625,-0.1051635667681694
836,-186.41070556640625,414.7006530761719,0.03586208447813988,0.03851543366909027,176.49447631835938,-0.39123523235321045,-195.0648956298828,411.5318298339844,0.035858724266290665,0.03902769833803177,178.4935760498047,-0.299774169921875,-202.92930603027344,408.21527099609375,0.03585449233651161,0.03924626484513283,179.5032196044922,-0.1776122748851776,-210.16448974609375,404.6788635253906,0.035855408757925034,0.03884328529238701,-179.9469451904297,-0.09722898155450821
837,-187.11764526367188,414.74224853515625,0.035862043499946594,0.03850177302956581,176.6942901611328,-0.3871765434741974,-195.7733612060547,411.5496826171875,0.035858381539583206,0.03905501961708069,178.61788940429688,-0.28765854239463806,-203.6383819580078,408.2210388183594,0.03585464507341385,0.03923943638801575,179.56785583496094,-0.1678161770105362,-210.87384033203125,404.6780700683594,0.035855330526828766,0.03880913183093071,-179.91632080078125,-0.0902709811925888
838,-187.82481384277344,414.7815246582031,0.03586219623684883,0.03849494457244873,176.8887176513672,-0.3822326064109802,-196.48190307617188,411.56597900390625,0.03585826978087425,0.03907550871372223,178.7368621826172,-0.2773132026195526,-204.34747314453125,408.22607421875,0.035854604095220566,0.03923260420560837,179.62669372558594,-0.157012939453125,-211.583251953125,404.6769104003906,0.03585578873753548,0.03877498209476471,-179.88819885253906,-0.0838928073644638
839,-188.53216552734375,414.8185119628906,0.035862311720848083,0.03850177302956581,177.07742309570312,-0.3764953017234802,-197.19053649902344,411.5808410644531,0.035858117043972015,0.03908916935324669,178.85049438476562,-0.2665710151195526,-205.05665588378906,408.23040771484375,0.03585490956902504,0.03921894356608391,179.68099975585938,-0.1474609225988388,-212.292724609375,404.6754150390625,0.03585632145404816,0.03874083235859871,-179.86245727539062,-0.07781980186700821
840,-189.23968505859375,414.853271484375,0.03586212173104286,0.03850860521197319,177.25999450683594,-0.3699950873851776,-197.8992919921875,411.5944519042969,0.03585803881287575,0.03910966217517853,178.9569854736328,-0.2543334662914276,-205.7659149169922,408.2341003417969,0.035855215042829514,0.03920528292655945,179.73167419433594,-0.1387024074792862,-213.00225830078125,404.673583984375,0.03585651144385338,0.03870667889714241,-179.83897399902344,-0.0719604417681694
841,-190.6552276611328,414.91632080078125,0.03586166352033615,0.03854275494813919,177.60487365722656,-0.354583740234375,-199.31698608398438,411.61767578125,0.03585781157016754,0.03913015127182007,179.15536499023438,-0.2334594577550888,-207.18458557128906,408.23968505859375,0.035855483263731,0.03916430100798607,179.82286071777344,-0.1221008151769638,-214.42149353027344,404.6692199707031,0.03585716336965561,0.03863837942481041,-179.79856872558594,-0.060974109917879105
842,-191.3632354736328,414.94476318359375,0.03586147353053093,0.03856324777007103,177.768310546875,-0.3462829291820526,-200.02597045898438,411.6275329589844,0.03585800155997276,0.03913698345422745,179.24673461914062,-0.22268670797348022,-207.89401245117188,408.2416687011719,0.03585563600063324,0.03913698345422745,179.86355590820312,-0.11419675499200821,-215.1311798095703,404.6666564941406,0.035857733339071274,0.03860422596335411,-179.78146362304688,-0.055877670645713806
843,-192.0713653564453,414.97125244140625,0.03586108982563019,0.03858373686671257,177.92514038085938,-0.3370971083641052,-200.73501586914062,411.6363830566406,0.035857923328876495,0.03914381191134453,179.33155822753906,-0.2109069675207138,-208.603515625,408.2431945800781,0.03585609421133995,0.03911649063229561,179.9011688232422,-0.10656735301017761,-215.84092712402344,404.6639099121094,0.035857848823070526,0.03856324777007103,-179.76626586914062,-0.0510253831744194
844,-192.7796173095703,414.9958801269531,0.035860978066921234,0.03861105814576149,178.07406616210938,-0.3262938857078552,-201.44415283203125,411.6441955566406,0.03585769608616829,0.03914381191134453,179.410888671875,-0.20016473531723022,-209.3130645751953,408.24420166015625,0.03585628420114517,0.03908916935324669,179.93572998046875,-0.0992736667394638,-216.5507354736328,404.6609802246094,0.03585849702358246,0.03852226585149765,-179.75291442871094,-0.0464172326028347
845,-193.48800659179688,415.0188293457031,0.035860784351825714,0.03863837942481041,178.21583557128906,-0.3157653212547302,-202.15333557128906,411.6510009765625,0.035857733339071274,0.03914381191134453,179.4856414794922,-0.1900939792394638,-210.02267456054688,408.2448425292969,0.03585651144385338,0.03906184807419777,179.96742248535156,-0.0923156812787056,-217.26060485839844,404.6578674316406,0.03585883975028992,0.03848128393292427,-179.74131774902344,-0.0420227088034153
846,-194.19650268554688,415.0399169921875,0.035860709846019745,0.03865886852145195,178.35256958007812,-0.3064879775047302,-202.86260986328125,411.656982421875,0.035857923328876495,0.03913698345422745,179.55599975585938,-0.180328369140625,-210.7323455810547,408.2451171875,0.03585674241185188,0.03902769833803177,179.99636840820312,-0.0856323093175888,-217.9705047607422,404.65472412109375,0.03585922345519066,0.03844713419675827,-179.73211669921875,-0.0372009314596653
847,-194.9051055908203,415.0593566894531,0.03586067259311676,0.03867935761809349,178.48355102539062,-0.2962340712547302,-203.57192993164062,411.662109375,0.03585807606577873,0.03913015127182007,179.6221466064453,-0.1707763373851776,-211.44204711914062,408.24505615234375,0.03585708513855934,0.03899354860186577,-179.97731018066406,-0.0792541354894638,-218.6804656982422,404.65142822265625,0.035859718918800354,0.03840615227818489,-179.72471618652344,-0.0330810546875
848,-195.61383056640625,415.0773010253906,0.035860367119312286,0.03870667889714241,178.60684204101562,-0.2841186225414276,-204.2813262939453,411.66644287109375,0.03585803881287575,0.03912332281470299,179.6842041015625,-0.1614684760570526,-212.1518096923828,408.2447204589844,0.03585735335946083,0.03895939514040947,-179.9547119140625,-0.07211300730705261,-219.39048767089844,404.6480407714844,0.035859983414411545,0.03836517035961151,-179.71859741210938,-0.029388427734375
849,-196.3226318359375,415.0939025878906,0.03586002439260483,0.03873400017619133,178.72329711914062,-0.2726134955883026,-204.99078369140625,411.6700744628906,0.03585788607597351,0.03911649063229561,179.7422637939453,-0.1524353176355362,-212.86163330078125,408.244140625,0.035857848823070526,0.03892524540424347,-179.93484497070312,-0.0660400316119194,-220.1005401611328,404.64459228515625,0.03586040437221527,0.03832418844103813,-179.7137908935547,-0.025848383083939552
850,-197.0315399169922,415.1089782714844,0.03586002439260483,0.03875449299812317,178.8338165283203,-0.2615661323070526,-205.70028686523438,411.67291259765625,0.03585822880268097,0.03910282999277115,179.79652404785156,-0.1437072604894638,-213.57150268554688,408.2433166503906,0.035858117043972015,0.03889109566807747,-179.91696166992188,-0.060607898980379105,-220.81065368652344,404.64117431640625,0.03586086258292198,0.03829003870487213,-179.71084594726562,-0.02194213680922985
851,-197.7405242919922,415.122802734375,0.03585979342460632,0.03877498209476471,178.93734741210938,-0.24942010641098022,-206.4098358154297,411.6751708984375,0.03585857152938843,0.03908916935324669,179.84713745117188,-0.1352844089269638,-214.2814178466797,408.2422180175781,0.03585853427648544,0.03886377438902855,-179.9009552001953,-0.05548095703125,-221.52081298828125,404.63763427734375,0.03586120530962944,0.03825588896870613,-179.7092742919922,-0.018615717068314552
852,-198.44956970214844,415.1353454589844,0.03585983067750931,0.03878864273428917,179.0363311767578,-0.23937980830669403,-207.1194610595703,411.6768798828125,0.03585857152938843,0.03906868025660515,179.89418029785156,-0.12716670334339142,-214.99139404296875,408.240966796875,0.03585857152938843,0.03882962465286255,-179.88677978515625,-0.0505371056497097,-222.2310333251953,404.6340637207031,0.0358615480363369,0.03821490705013275,-179.7086944580078,-0.015624999068677425
853,-199.15872192382812,415.1466369628906,0.03585967794060707,0.03879547119140625,179.1306610107422,-0.2290038764476776,-207.82916259765625,411.6779479980469,0.03585883975028992,0.03904819115996361,179.9378662109375,-0.11935422569513321,-215.70144653320312,408.23956298828125,0.03585929796099663,0.03879547119140625,-179.8743438720703,-0.045806873589754105,-222.9412841796875,404.6304931640625,0.03586185351014137,0.03817392513155937,-179.7090301513672,-0.0128173828125
854,-199.86795043945312,415.15679931640625,0.03585983067750931,0.03880230337381363,179.21978759765625,-0.2183227837085724,-208.5388946533203,411.6785583496094,0.03585895523428917,0.03902769833803177,179.9772491455078,-0.11093137413263321,-216.41151428222656,408.2380065917969,0.03585975617170334,0.03876814991235733,-179.86361694335938,-0.0412902794778347,-223.65159606933594,404.62701416015625,0.03586219623684883,0.03813294321298599,-179.71031188964844,-0.01010132022202015
855,-200.57725524902344,415.16595458984375,0.03585975617170334,0.03880913183093071,179.30372619628906,-0.2077026218175888,-209.2487030029297,411.67864990234375,0.03585941344499588,0.03900037705898285,-179.98672485351562,-0.10348507761955261,-217.1216583251953,408.2363586425781,0.035859908908605576,0.03873400017619133,-179.8555450439453,-0.0360717736184597,-224.36195373535156,404.6235046386719,0.03586269170045853,0.03809879347681999,-179.71249389648438,-0.007537841331213713
856,-201.28662109375,415.17413330078125,0.0358596034348011,0.03880913183093071,179.38267517089844,-0.1973266303539276,-209.95855712890625,411.6783447265625,0.035859525203704834,0.03897305577993393,-179.9534149169922,-0.0966491624712944,-217.8318328857422,408.2345886230469,0.035860251635313034,0.03869985044002533,-179.84939575195312,-0.0317687951028347,-225.0723419189453,404.62005615234375,0.035862997174263,0.03806464374065399,-179.71604919433594,-0.004669188987463713
857,-201.99603271484375,415.1813659667969,0.03585967794060707,0.03880913183093071,179.45684814453125,-0.1872253268957138,-210.66845703125,411.67767333984375,0.03585979342460632,0.03894573822617531,-179.9226837158203,-0.0900573804974556,-218.54205322265625,408.2327575683594,0.03586055710911751,0.03865886852145195,-179.84446716308594,-0.028045644983649254,-225.7827911376953,404.61663818359375,0.03586341813206673,0.03802366182208061,-179.72059631347656,-0.0022888181265443563
